requested_url,strata,user_agent_key,user_agent,final_url,redirect_chain,status,content_type,response_time_ms,canonical_url,robots_meta,googlebot_meta,x_robots_tag,title,h1_count,h1_text,visible_words,body_content_sha256,json_ld_types,challenge_detected,body_hash_differs_from_desktop,word_count_delta_ratio_from_desktop,materially_different_from_desktop,different_fields,body_read_warning,error
https://www.suvroghosh.in/resume,resume,bingbot,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36 Edg/131.0.0.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)",https://www.suvroghosh.in/resume,https://www.suvroghosh.in/resume,200,text/html; charset=utf-8,80.85,https://www.suvroghosh.in/resume,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Resume | Suvro Ghosh | Senior Healthcare IT Architect,1,Suvro Ghosh,1889,17d6e70fda0313acda75826fa21013002363cadae7fbee8ef1e1cd2f3842f942,Periodical | Person | ProfilePage | ScholarlyArticle | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/resume,resume,oai-searchbot,OAI-SearchBot/1.0; +https://openai.com/searchbot,https://www.suvroghosh.in/resume,https://www.suvroghosh.in/resume,200,text/html; charset=utf-8,72.61,https://www.suvroghosh.in/resume,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Resume | Suvro Ghosh | Senior Healthcare IT Architect,1,Suvro Ghosh,1889,17d6e70fda0313acda75826fa21013002363cadae7fbee8ef1e1cd2f3842f942,Periodical | Person | ProfilePage | ScholarlyArticle | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/resume,resume,chatgpt-user,ChatGPT-User/1.0; +https://openai.com/bot,https://www.suvroghosh.in/resume,https://www.suvroghosh.in/resume,200,text/html; charset=utf-8,59.95,https://www.suvroghosh.in/resume,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Resume | Suvro Ghosh | Senior Healthcare IT Architect,1,Suvro Ghosh,1889,17d6e70fda0313acda75826fa21013002363cadae7fbee8ef1e1cd2f3842f942,Periodical | Person | ProfilePage | ScholarlyArticle | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/resume,resume,claude-searchbot,Claude-SearchBot/1.0; +https://anthropic.com/claude-searchbot,https://www.suvroghosh.in/resume,https://www.suvroghosh.in/resume,200,text/html; charset=utf-8,73.63,https://www.suvroghosh.in/resume,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Resume | Suvro Ghosh | Senior Healthcare IT Architect,1,Suvro Ghosh,1889,17d6e70fda0313acda75826fa21013002363cadae7fbee8ef1e1cd2f3842f942,Periodical | Person | ProfilePage | ScholarlyArticle | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/resume,resume,perplexitybot,PerplexityBot/1.0; +https://perplexity.ai/perplexitybot,https://www.suvroghosh.in/resume,https://www.suvroghosh.in/resume,200,text/html; charset=utf-8,56.82,https://www.suvroghosh.in/resume,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Resume | Suvro Ghosh | Senior Healthcare IT Architect,1,Suvro Ghosh,1889,17d6e70fda0313acda75826fa21013002363cadae7fbee8ef1e1cd2f3842f942,Periodical | Person | ProfilePage | ScholarlyArticle | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/consulting,consulting,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",https://www.suvroghosh.in/consulting,https://www.suvroghosh.in/consulting,200,text/html; charset=utf-8,162.7,https://www.suvroghosh.in/consulting,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Healthcare IT Consulting | Suvro Ghosh,1,Healthcare IT Consulting,839,c7e5b1b13831bdd13409af80a0ff946507cccd88e45f9912496681134a5e8c58,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/consulting,consulting,mobile,"Mozilla/5.0 (Linux; Android 16; Pixel 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36",https://www.suvroghosh.in/consulting,https://www.suvroghosh.in/consulting,200,text/html; charset=utf-8,103.15,https://www.suvroghosh.in/consulting,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Healthcare IT Consulting | Suvro Ghosh,1,Healthcare IT Consulting,839,c7e5b1b13831bdd13409af80a0ff946507cccd88e45f9912496681134a5e8c58,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/consulting,consulting,googlebot,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",https://www.suvroghosh.in/consulting,https://www.suvroghosh.in/consulting,200,text/html; charset=utf-8,353.99,https://www.suvroghosh.in/consulting,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Healthcare IT Consulting | Suvro Ghosh,1,Healthcare IT Consulting,839,c7e5b1b13831bdd13409af80a0ff946507cccd88e45f9912496681134a5e8c58,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/consulting,consulting,bingbot,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36 Edg/131.0.0.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)",https://www.suvroghosh.in/consulting,https://www.suvroghosh.in/consulting,200,text/html; charset=utf-8,78.85,https://www.suvroghosh.in/consulting,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Healthcare IT Consulting | Suvro Ghosh,1,Healthcare IT Consulting,839,c7e5b1b13831bdd13409af80a0ff946507cccd88e45f9912496681134a5e8c58,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/consulting,consulting,oai-searchbot,OAI-SearchBot/1.0; +https://openai.com/searchbot,https://www.suvroghosh.in/consulting,https://www.suvroghosh.in/consulting,200,text/html; charset=utf-8,56.22,https://www.suvroghosh.in/consulting,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Healthcare IT Consulting | Suvro Ghosh,1,Healthcare IT Consulting,839,c7e5b1b13831bdd13409af80a0ff946507cccd88e45f9912496681134a5e8c58,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/consulting,consulting,chatgpt-user,ChatGPT-User/1.0; +https://openai.com/bot,https://www.suvroghosh.in/consulting,https://www.suvroghosh.in/consulting,200,text/html; charset=utf-8,64.46,https://www.suvroghosh.in/consulting,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Healthcare IT Consulting | Suvro Ghosh,1,Healthcare IT Consulting,839,c7e5b1b13831bdd13409af80a0ff946507cccd88e45f9912496681134a5e8c58,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/consulting,consulting,claude-searchbot,Claude-SearchBot/1.0; +https://anthropic.com/claude-searchbot,https://www.suvroghosh.in/consulting,https://www.suvroghosh.in/consulting,200,text/html; charset=utf-8,50.28,https://www.suvroghosh.in/consulting,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Healthcare IT Consulting | Suvro Ghosh,1,Healthcare IT Consulting,839,c7e5b1b13831bdd13409af80a0ff946507cccd88e45f9912496681134a5e8c58,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/consulting,consulting,perplexitybot,PerplexityBot/1.0; +https://perplexity.ai/perplexitybot,https://www.suvroghosh.in/consulting,https://www.suvroghosh.in/consulting,200,text/html; charset=utf-8,62.47,https://www.suvroghosh.in/consulting,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Healthcare IT Consulting | Suvro Ghosh,1,Healthcare IT Consulting,839,c7e5b1b13831bdd13409af80a0ff946507cccd88e45f9912496681134a5e8c58,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/contact,contact,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",https://www.suvroghosh.in/contact,https://www.suvroghosh.in/contact,200,text/html,486.64,https://www.suvroghosh.in/contact,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Contact | Suvro Ghosh,1,Contact,318,c7c211c12a1130d685795b6db9b977732f640ad866dcdb22f155e544e35288ac,ContactPage | Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/contact,contact,mobile,"Mozilla/5.0 (Linux; Android 16; Pixel 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36",https://www.suvroghosh.in/contact,https://www.suvroghosh.in/contact,200,text/html,279.31,https://www.suvroghosh.in/contact,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Contact | Suvro Ghosh,1,Contact,318,c7c211c12a1130d685795b6db9b977732f640ad866dcdb22f155e544e35288ac,ContactPage | Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/contact,contact,googlebot,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",https://www.suvroghosh.in/contact,https://www.suvroghosh.in/contact,200,text/html,406.74,https://www.suvroghosh.in/contact,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Contact | Suvro Ghosh,1,Contact,318,c7c211c12a1130d685795b6db9b977732f640ad866dcdb22f155e544e35288ac,ContactPage | Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/contact,contact,bingbot,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36 Edg/131.0.0.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)",https://www.suvroghosh.in/contact,https://www.suvroghosh.in/contact,200,text/html,271.56,https://www.suvroghosh.in/contact,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Contact | Suvro Ghosh,1,Contact,318,c7c211c12a1130d685795b6db9b977732f640ad866dcdb22f155e544e35288ac,ContactPage | Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/contact,contact,oai-searchbot,OAI-SearchBot/1.0; +https://openai.com/searchbot,https://www.suvroghosh.in/contact,https://www.suvroghosh.in/contact,200,text/html,318.98,https://www.suvroghosh.in/contact,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Contact | Suvro Ghosh,1,Contact,318,c7c211c12a1130d685795b6db9b977732f640ad866dcdb22f155e544e35288ac,ContactPage | Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/contact,contact,chatgpt-user,ChatGPT-User/1.0; +https://openai.com/bot,https://www.suvroghosh.in/contact,https://www.suvroghosh.in/contact,200,text/html,413.42,https://www.suvroghosh.in/contact,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Contact | Suvro Ghosh,1,Contact,318,c7c211c12a1130d685795b6db9b977732f640ad866dcdb22f155e544e35288ac,ContactPage | Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/contact,contact,claude-searchbot,Claude-SearchBot/1.0; +https://anthropic.com/claude-searchbot,https://www.suvroghosh.in/contact,https://www.suvroghosh.in/contact,200,text/html,390.77,https://www.suvroghosh.in/contact,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Contact | Suvro Ghosh,1,Contact,318,c7c211c12a1130d685795b6db9b977732f640ad866dcdb22f155e544e35288ac,ContactPage | Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/contact,contact,perplexitybot,PerplexityBot/1.0; +https://perplexity.ai/perplexitybot,https://www.suvroghosh.in/contact,https://www.suvroghosh.in/contact,200,text/html,283.98,https://www.suvroghosh.in/contact,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Contact | Suvro Ghosh,1,Contact,318,c7c211c12a1130d685795b6db9b977732f640ad866dcdb22f155e544e35288ac,ContactPage | Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/writing,recent | writing_hub,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",https://www.suvroghosh.in/writing,https://www.suvroghosh.in/writing,200,text/html; charset=utf-8,63.83,https://www.suvroghosh.in/writing,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Writings | Suvro Ghosh,1,Writings,837,4c341b03025e845c759a2f44a2f759a969d7272c31331a17e731b5486c238a1b,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/writing,recent | writing_hub,mobile,"Mozilla/5.0 (Linux; Android 16; Pixel 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36",https://www.suvroghosh.in/writing,https://www.suvroghosh.in/writing,200,text/html; charset=utf-8,77.64,https://www.suvroghosh.in/writing,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Writings | Suvro Ghosh,1,Writings,837,4c341b03025e845c759a2f44a2f759a969d7272c31331a17e731b5486c238a1b,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/writing,recent | writing_hub,googlebot,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",https://www.suvroghosh.in/writing,https://www.suvroghosh.in/writing,200,text/html; charset=utf-8,484.3,https://www.suvroghosh.in/writing,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Writings | Suvro Ghosh,1,Writings,837,4c341b03025e845c759a2f44a2f759a969d7272c31331a17e731b5486c238a1b,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/writing,recent | writing_hub,bingbot,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36 Edg/131.0.0.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)",https://www.suvroghosh.in/writing,https://www.suvroghosh.in/writing,200,text/html; charset=utf-8,55.68,https://www.suvroghosh.in/writing,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Writings | Suvro Ghosh,1,Writings,837,4c341b03025e845c759a2f44a2f759a969d7272c31331a17e731b5486c238a1b,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/writing,recent | writing_hub,oai-searchbot,OAI-SearchBot/1.0; +https://openai.com/searchbot,https://www.suvroghosh.in/writing,https://www.suvroghosh.in/writing,200,text/html; charset=utf-8,53.97,https://www.suvroghosh.in/writing,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Writings | Suvro Ghosh,1,Writings,837,4c341b03025e845c759a2f44a2f759a969d7272c31331a17e731b5486c238a1b,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/writing,recent | writing_hub,chatgpt-user,ChatGPT-User/1.0; +https://openai.com/bot,https://www.suvroghosh.in/writing,https://www.suvroghosh.in/writing,200,text/html; charset=utf-8,57.74,https://www.suvroghosh.in/writing,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Writings | Suvro Ghosh,1,Writings,837,4c341b03025e845c759a2f44a2f759a969d7272c31331a17e731b5486c238a1b,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/writing,recent | writing_hub,claude-searchbot,Claude-SearchBot/1.0; +https://anthropic.com/claude-searchbot,https://www.suvroghosh.in/writing,https://www.suvroghosh.in/writing,200,text/html; charset=utf-8,164.25,https://www.suvroghosh.in/writing,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Writings | Suvro Ghosh,1,Writings,837,4c341b03025e845c759a2f44a2f759a969d7272c31331a17e731b5486c238a1b,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/writing,recent | writing_hub,perplexitybot,PerplexityBot/1.0; +https://perplexity.ai/perplexitybot,https://www.suvroghosh.in/writing,https://www.suvroghosh.in/writing,200,text/html; charset=utf-8,111.51,https://www.suvroghosh.in/writing,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,Writings | Suvro Ghosh,1,Writings,837,4c341b03025e845c759a2f44a2f759a969d7272c31331a17e731b5486c238a1b,Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/blog,representative_fill | writing_hub,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",https://www.suvroghosh.in/blog,https://www.suvroghosh.in/blog,200,text/html,297.23,https://www.suvroghosh.in/blog,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,All Posts | SuvroGhosh.In,1,All Posts,558,ea9d618b67dbe80359ccf95531715db265cce7b3c6402fad7e9f874c580c9ee3,CollectionPage | Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/blog,representative_fill | writing_hub,mobile,"Mozilla/5.0 (Linux; Android 16; Pixel 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36",https://www.suvroghosh.in/blog,https://www.suvroghosh.in/blog,200,text/html,322.77,https://www.suvroghosh.in/blog,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,All Posts | SuvroGhosh.In,1,All Posts,558,ea9d618b67dbe80359ccf95531715db265cce7b3c6402fad7e9f874c580c9ee3,CollectionPage | Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/blog,representative_fill | writing_hub,googlebot,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",https://www.suvroghosh.in/blog,https://www.suvroghosh.in/blog,200,text/html,529.32,https://www.suvroghosh.in/blog,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,All Posts | SuvroGhosh.In,1,All Posts,558,ea9d618b67dbe80359ccf95531715db265cce7b3c6402fad7e9f874c580c9ee3,CollectionPage | Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/blog,representative_fill | writing_hub,bingbot,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36 Edg/131.0.0.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)",https://www.suvroghosh.in/blog,https://www.suvroghosh.in/blog,200,text/html,300.33,https://www.suvroghosh.in/blog,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,All Posts | SuvroGhosh.In,1,All Posts,558,ea9d618b67dbe80359ccf95531715db265cce7b3c6402fad7e9f874c580c9ee3,CollectionPage | Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/blog,representative_fill | writing_hub,oai-searchbot,OAI-SearchBot/1.0; +https://openai.com/searchbot,https://www.suvroghosh.in/blog,https://www.suvroghosh.in/blog,200,text/html,283.44,https://www.suvroghosh.in/blog,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,All Posts | SuvroGhosh.In,1,All Posts,558,ea9d618b67dbe80359ccf95531715db265cce7b3c6402fad7e9f874c580c9ee3,CollectionPage | Person | WebSite,false,false,0,false,,,
https://www.suvroghosh.in/blog,representative_fill | writing_hub,chatgpt-user,ChatGPT-User/1.0; +https://openai.com/bot,https://www.suvroghosh.in/blog,https://www.suvroghosh.in/blog,200,text/html,317.8,https://www.suvroghosh.in/blog,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",,,All Posts | SuvroGhosh.In,1,All Posts,558,ea9d618b67dbe80359ccf95531715db265cce7b3c6402fad7e9f874c580c9ee3,CollectionPage | Person | WebSite,false,false,0,false,,,
